Content ID,Content,Original Tag,Prediction p0,Prediction p1,Prediction p2
100014,太离谱了！“新能源”之6个油的美国车！福特蒙迪欧1.5T 对于美国车我们以往的认知都是费油，今天路咖汽车给大家带来一个“新能源”版本的新款蒙迪欧-1.5T的车型，超低的油耗，超大的空间，甚至是金牛座平替。,1,0,0,0
100015,品牌旗舰中型SUV，顶配不到21万，瑞虎9能拿下同级最舒适SUV标签？ 作为家族旗舰产品，奇瑞希望它不仅够大还得够好开，它甚至在四驱车型上引入CDC悬挂的配置，关键是瑞虎9的顶配车型价格也才20.99万。预计接下来一段时间，会有很多厂家在车身悬挂部分开卷～,1,0,0,0
100018,广汽传祺E9：“大电池混动”才是MPV的最爽方案？ “省油”、“舒适静谧”是MPV最重要的两大卖点。那么“油混”和“电混”该怎么选呢？使用体验会有什么区别？广汽传祺给出了M8和E9两款兄弟车型。,1,0,0,0
100022,锋兰达智能电混双擎对比宋Pro DM-i 谁是电动化SUV更优选？ 上市即热销锋兰达智能电混双擎对比宋Pro DM-i ，谁才是现阶段电动化SUV出行的最佳方案？,1,0,1,0
100026,大空间有什么新玩法？抢先体验全新哈弗H5 大空间有什么新玩法？抢先体验全新哈弗H5,1,0,0,0
100029,奥迪S4 Avant VS 蔚来ET5T，是什么让小姐姐反复横跳？ 一直以来，旅行车在国内都是非常小众的车型，随着汽车市场竞争愈发激烈，部分车企也开始剑走偏锋，从小众车型入手，推出了旅行车，其中不乏新势力车企。此次我们将对比奥迪S4 Avant与蔚来ET5 Touring，了解奥迪与蔚来对于旅行车车型的思考和理解。,1,0,0,0
100032,新哈弗H5不仅是大 看看它还有什么特别的地方！ 新哈弗H5不仅是大 看看它还有什么特别的地方！,1,0,0,0
100034,十万级“新三好”SUV，博越COOL真的很“COOL” 十万级“新三好”SUV，博越COOL真的很“COOL”,1,0,0,0
100037,新能源国产OR合资？比亚迪唐 VS 宝马iX1 当今的汽车界，汽车厂商都想要抢占市场的份额，纷纷推出了各类车型。比如宝马iX1和唐等车型都非常的受欢迎。宝马iX1和唐哪个好 哪款车更值得入手？,1,0,1,0
100052,众多皮卡，哪款是你最符合你的审美和生活需求？ 目前在皮卡领域，长城的炮系列可以说是一马当先，但随着部分地区对于皮卡在政策上的放松，长安也在这一领域发起了进攻,1,0,0,0
100054,详讲上汽大众途岳购车指南 买车关注阿修，买车不吃亏，需要其它车型请留言，全国帮提车，精通各种汽车行情，就近匹配车源。,1,0,1,0
100056,新款特斯拉Model 3​ 2016年MODEL 3开启了汽车行业的Iphone4时代，这一次会不会是新能源汽车的iphone X时代呢？,1,0,0,0
100058,特斯拉Model 3焕新版25.99万开启预售，升级内容揭秘 特斯拉 Model 3 焕新版于中国大陆开启预售，25.99万元起，更新了什么，有什么值得关心？,1,1,0,0
100060,低价高配！十万级SUV博越COOL，真的很顶！ 低价高配！十万级SUV博越COOL，真的很顶！,1,0,0,0
100061,花小钱办大事，长安欧尚Z6智电iDD和宋Pro DM-i谁更值得入手？ 近来欧尚Z6智电iDD咨询热度也很高，宋Pro DM-i则是插电混动SUV销量榜上的常青树，两者怎么选也成了不少车友关心的问题，其实选车首先要亲自对比试车，尊重自己主观感受，其次看服务体验、网点便利和售后保障，综合考量后再做决定就行…,1,0,1,0
100063,坐标重庆，奥迪A4L终端十万优惠，真比3系、C级更推荐？ 坐标重庆，奥迪A4L终端十万优惠，真比3系、C级更推荐？,1,0,1,0
100070,成都车展硬派越野SUV咋选，这六款宜不同玩家蹲守，方程豹最值？ 自从坦克300带火平民越野市场，硬派越野SUV车型便层出不穷。新能源大背景下，混动越野SUV也下场搅局，成都车展上更有多款车型大秀肌肉。今天，我们一起看看车展上，既个性又突出的六款硬派越野SUV，它们的价格从15万到100万，无论造型还是越野实力，各有千秋，至于各位玩家该如何选，我们也有小推荐。,1,0,1,0
100077,2023成都车展，一条视频逛遍哪吒展台看新车 2023成都车展，听说哪吒汽车最近卖得很火，应网友要求，咱们把哪吒展台的新车都过一遍！,1,0,0,0
100078,挤牙膏式升级，降价是“明牌”？想买新Model 3的劝你再等等! 新款Model 3悄咪咪的上市了，25.99万比老款贵了2.8万，值得买吗？劝你再等等！,1,0,0,0
100081,探店：智能纯电SUV哪吒AYA，年轻人的“钟爱” 作为新势力A0级纯电SUV的“头部”热销车型，哪吒AYA不仅在外观、内饰上进行了升级，智能配置也有所增加。,1,0,1,0
100082,【天天资讯】售2.99万元，吉利熊猫mini亚运熊版上市 大家好，欢迎收看天天资讯，本期为大家介绍吉利熊猫mini亚运熊版上市，近日，我们从官方获悉，吉利旗下全新微型纯电动车熊猫mini亚运熊正式上市，新车售价为2.99万元。,1,1,0,0
100086,对标“56E”的岚图追光真有实力？这6个秘密你一定不知道！ 作为岚图汽车的第二款车型，追光表现如何？这台车目前路上并不常见，所以它的这几个秘密，没开过的你一定不知道，今天我们就一起来聊聊岚图追光。,1,0,0,0
100094,试驾风行雷霆：这样的能耗表现还有对手吗？ 13万级的新选择， 它会是比埃安Y和比亚迪元更好的车型吗？,1,0,0,0
100096,选车不纠结，五菱缤果VS比亚迪海鸥，它最合适！ 选个代步车，不用那么啰嗦~两分钟给你讲明白！海鸥、缤果怎么选,1,0,1,0
100004,混动车省油但不一定省钱，算算这笔账就知道了 混动车省油但不一定省钱，算算这笔账就知道了,1,0,0,0
100005,硬刚特斯拉！ 昊铂GT推出全新三大710版本 Model 3新车入门涨价2万块，同样25.99万的昊铂GT 710超充七翼版这次可谓占尽了优势！710km续航、250km后驱、百公里加速4秒级。可变形格栅、尾翼和双旋翼门设计，比起Model 3要好玩、好看的多。8月，昊铂GT销量2023辆，七翼版本占比62%，开启旋翼门普及风暴！,1,0,0,0
100007,选车报告｜首推尊贵版LUX，现代MUFASA沐飒购车手册 作为ix35的替代者，现代MUFASA沐飒并非是简单的改进，而是产品定位有所提升，更像是介于ix35和胜达之间的全新车型。,1,0,1,0
100014,选车报告｜首推次入门版，全新红旗HS7购车手册 作为一款C级豪华SUV，全新红旗HS7在成都车展正式上市，新车此次改动幅度比较大，从设计、配置、空间、座椅布局等等方面均进行了调整。,1,1,1,0
100017,新旧PK，谁才是新能源MPV的商务强者 我们在机场、写字楼、酒店等地方都能看见传祺E9与岚图梦想家的身影，这也说明了他们其实有一部分群体是商务用车需求。那么他们谁更适合商务接待呢？请跟随我们的镜头一探究竟。,1,0,0,0
100020,舒适依旧更好开，最高价近46万续航455km，试驾雷克萨斯全新RZ 全新RZ，可以理解是给继续想买雷克萨斯品牌或类似豪华品牌的油车车主的一个电车选择。它看起来没有那么强的科技感、开起来没有那么劲爆的动力，但雷克萨斯的造型设计从来没有让人失望过，细腻的驾驶质感与舒适性在同价位也是顶流。并且，以人为本的理念在其智能驾驶辅助功能的设计上，让人印象深刻，它不秀技术，只是想像老司机一样带给你安心和舒适。,1,0,0,0
100025,说好要“在一起” 比亚迪半年却大赚百亿净利 销冠比亚迪，正在不断拉大与对手的差距。比亚迪最新发布的2023年中期业绩财报显示，今年上半年，比亚迪卖出126万辆车，汽车相关收入2088亿元，公司整体收入2601亿元，净利润达到创纪录的109.5亿元。其中，今年的二季度是它第四次收入过千亿，第二次净利润过60亿。如今的比亚迪已经变身为一台赚钱机器，今年全年净利润或将超过200亿元，成为中国最赚钱的汽车公司。,1,0,0,1
100038,福特烈马2.7T荒地版 配置价格解析 福特烈马2.7T荒地版 配置价格解析,1,0,0,0
100039,33万能拥有百万级舒适度？北汽BJ90 4.0T 33万能拥有百万级舒适度？北汽BJ90 4.0T,1,0,0,0
100043,Model 3焕新版涨了2.8万元，到底新在哪？ 9月1日，特斯拉官网显示，Model 3焕新版正式上市，这是Model 3车型上市6年来的首次更新，其中后轮驱动Model 3焕新版25.99万元，上涨了2.8万元；长续航焕新版29.59万元，高性能版暂时下架。Model 3焕新版在内外设计、驾乘体验、座舱交互、动力续航、车辆安全等方面都进行了升级。,1,1,0,0
100044,上车说｜极氪001让我实现了switch自由 虽然我还是喜欢燃油和明火，但也开始慢慢接受了外放电生活。,1,0,0,0
100046,新款福特领睿 家用SUV界的新星 到底强在哪？ 家用车的需求，无论是外观设计、内饰设计、动力系统和安全配置，都能够在领睿身上找到满意的答案。,1,0,0,0
100049,特斯拉自食“价格战”恶果（中）：FSD或成保值妙药 有这么一个有趣的说法，特斯拉现在的市值构成，只有2-3千亿美元来自电动车业务，其余6-7千亿美元，均为“自动驾驶看涨期权”。,1,0,0,0
100050,韩系车太凉了！颜值不比雅阁凯美瑞差，直降10万也卖不动 韩系车太凉了！颜值不比雅阁凯美瑞差，直降10万也卖不动,1,0,0,0
100054,你见过带翅膀的房车吗？外观内饰与众不同，戴德URV突破房车新定义 你见过带翅膀的房车吗？外观内饰与众不同，戴德URV突破房车新定义。,1,0,0,0
100056,15万落地，领克03怎么样，买哪款合适 网友说自己预算15万落地，问我领克03怎么样，买它合不合适，今天聊聊这个话题,1,0,0,0
100058,十年老朋友又回来了，新哈弗H5我真的闭眼买，超值！ 十年间，哈弗H5变得尺寸更大、更好看也更加好开；但不变的是其硬核底色，仍然是十几万最具性价比的硬派越野车。,1,0,0,0
100059,探店宋PLUS DM-i冠军版，综合看到底哪个配置划算？ 宋PLUS DM-i冠军版一共有四款可选，售价是从15.98-18.98万元之间，从综合的角度来看，到底哪个配置更划算？点击视频查看更多详情。,1,0,1,0
100064,比亚迪海豹，比亚迪本家产品力最好但销量最差的车 妄想车库之比亚迪海豹,1,0,0,0
100065,新款特斯拉Model3终于来了，不过我劝大家再等等！ 特斯拉，大家应该都挺了解的吧，我作为大韭门的掌门人，必须在这里劝大家一句，等等党总会胜利的！,1,0,0,0
100066,价格下调？想多了！ 新特斯拉 Model3逆市涨价25.99万元起开卖 新特斯拉 Model3，新的造型设计，新的车身颜色，新的内饰，配置有所提升，降低了辅助驾驶的硬件成本，后驱版的续航里程也有所提升，但是，在当下中国新能源品牌纷纷大幅下调价格的时候，主力的后驱版价格去大幅上升2.8万元，特斯拉可以说相当自信，不过，按惯例，我相信这也为它后面大幅下调车价留出了足够的空间，所以，即使有情怀的同学，真不用急着上车，相信当销售压力到来的时候，特斯拉也会给你惊喜的。,1,0,0,0
100074,宝马：谁说我家新能源销量差？说着说着就哭了 宝马：谁说我家新能源销量差？说着说着就哭了,1,0,0,1
100077,门槛最低的奔驰大G，2.0T四缸，140多万提车 门槛最低的奔驰大G，2.0T四缸，140多万提车,1,0,0,0
100081,10万级家庭SUV新选择，奔腾T90到底有多卷？ 奔腾T90是一汽奔腾倾力打造的全新战略SUV车型，诞生于无限方程FMA架构下全新A2平台，集全新第四代设计理念、智擎动力、8155顶级智能芯片、L2.5级智能驾驶辅助等领先科技于一身,1,0,0,0
100083,昊铂GT710版本正式上市，三箭齐发，硬钢特斯拉！ 昊铂GT710版本正式上市，三箭齐发，硬钢特斯拉！,1,1,0,0
100085,逃离都市 奔赴山野 与极狐阿尔法S森林版亲密接触 逃离都市 奔赴山野 与极狐阿尔法S森林版亲密接触,1,0,0,0
100088,硬刚特斯拉！昊铂GT三箭齐发：4.9秒破百，15分钟充电450公里 特斯拉今日发布Model 3焕新版开启预售的信息，没想到过了会儿，它的老对手昊铂GT三箭齐发，焕新上市三款710版本车型，直接硬刚特斯拉。,1,1,0,0
100096,特斯拉 Model 3 焕新版：终于等到它了！ 00:21 涨价仍然物超所值01:18 外观设计全面升级03:37 令人愉悦的驾驶体验04:21 更舒适的内部空间05:24 更智能的安全保障06:05 更美好的绿色未来,1,0,0,0
100008,广汽埃安-AION Y Plus 9月价格行情 广汽埃安-AION Y Plus 9月价格行情,1,0,1,0
100032,大空间，高配置，12.28万就可入手新哈弗H5，简直太香！ 大空间，高配置，12.28万就可入手新哈弗H5，简直太香！,1,0,0,0
100033,车展体验全新依维柯得意，改成床车肯定舒服！ 车展体验全新依维柯得意，改成床车肯定舒服！,1,0,0,0
100050,12万级家用SUV最优选？昂科拉Plus有这实力吗？试驾完我有了答案 驾昂科拉Plus打卡合肥网红点，空间和操控超出预期，家用代步真香,1,0,0,0
100056,有车有知音 有调性有品质——成都车展打卡标致雪铁龙展台 一入法系终身法系！法系车有一帮死忠粉！听说今年的重复车展，是标致雪铁龙“合体”之后首次“登台”，也带来了三款非常有诚意之作，打个卡去！,1,0,0,0
100071,加持10万优惠的奥迪Q3，能卖过宝马X1吗？ 加持10万优惠的奥迪Q3，能卖过宝马X1吗？,1,0,0,0
100072,都是“自主硬货” 9月将上市新能源SUV推荐 9月已至，车市一年一度的金九银十也马上来临，对于想要购车的用户来说，每年这个时间点，都会有一波重磅新车推出，今天就为您带来几款热度很高的新能源SUV。,1,0,0,0
100073,江铃大道飞将两款车型，区别在哪？ 江铃大道飞将两款车型，区别在哪？,1,0,0,0
100075,比亚迪宋PLUS冠军版有现车了！但无优惠，可以下手吗？ 比亚迪宋PLUS冠军版有现车了！但无优惠，可以下手吗？,1,0,0,0
100077,成都至峨眉山试驾全新标致508L，倾盆大雨开它驾乘体验如何？ 成都至峨眉山试驾全新标致508L，倾盆大雨开它驾乘体验如何？,1,0,0,0
100078,【天天资讯】售46.99万元，别克世纪七座臻享款上市 大家好，欢迎收看天天资讯，本期为大家介绍别克世纪七座臻享款上市，近日，我们从官方获悉，别克世纪CENTURY七座臻享款正式上市，新车售价为46.99万元。虽说新车在售价上相比此前推出车型更加亲民一些，但车内设计与配置表现依旧非常高端。,1,1,0,0
100083,小强实验室：防电池爆燃！买新能源车必看4个地方！ 小强实验室：防电池爆燃！买新能源车必看4个地方！,1,0,0,0
100087,中国第七届房车展：家与旅行的完美结合，独特体验等您来发现 中国第七届房车展：家与旅行的完美结合，独特体验等您来发现,1,0,0,0
100096,无人问津！最冷门展台竟是它？ 近几年来随着新能源汽车的冲击，许多燃油车都在走下坡路，然而这次我们在成都车展上发现某些展台更是门庭冷落，无人问津！,1,0,0,0
100097,被低估的B级商务标杆？沃尔沃S90对比奥迪A6L 奥迪A6L与沃尔沃S90无疑都是具有代表性的欧系豪华B级车，但不同的是，一台来自斯堪的纳维亚，而另一台来自巴伐利亚。肉圆还是猪手？啤酒还是伏特加？不同的民族、地域和汽车发展史造就了两台定位接近但造车理念天差地别的产品。,1,0,0,0
100100,起售价8.98万的劲客劲情款也太值了吧，开它自驾游去啦~ 最近东风日产劲客和逍客两款车官降，最高可以达到3万4，今天我们拿来试驾的劲客劲情款原来要11.98万起，现在只要8.98万起，还可以享受0首付或者是3年0息。优惠力度这么大，开起来到底怎么样呢？我们一起来看看吧~,1,0,0,0
100003,大通越野房车车展亮相，体型堪比装甲车！ 大通越野房车车展亮相，体型堪比装甲车！,1,0,0,0
100004,老北京特工，去寻找神秘的它！ 如果你拥有一台707马力的SUV，你会开着它去干吗？是去跑山还是夜店？我都不想，因为有一样东西在神秘的吸引着我！,1,0,0,0
100012,售价暴降3.7万元 探店实拍新款别克君威 升级了又好像没升级？ 其实新款君威这个外形是有点毁誉参半的，老款车型主打的是一个稳重大气，新款新车虽然还是大气感十足，但确实少了一点稳重感；这两年美系车都在追求年轻化的设计语言，君威也不能免俗。当然，相比外形来讲，最让人惊喜的还是君威的售价，目前只有1.5T和2.0T两种配置，指导价分别是15.98万元以及17.98万元，和老款车型相比最高竞价了3.7万元；如果计算配置的话，降幅甚至超过4万元。,1,0,1,0
100016,吉利银河L6开启预售 12.8万-15.8万元 全系搭载“高价值”配置 吉利银河L6开启预售 12.8万-15.8万元 全系搭载“高价值”配置,1,1,0,0
100026,造型硬派，豪华配置，最低仅需12.28万，新哈弗H5会是黑马吗？ 造型硬派，豪华配置，最低仅需12.28万，新哈弗H5会是黑马吗？,1,0,0,0
100028,全方位安全保护，捷途旅行者搭载5A座舱多种安全配置！ 全方位安全保护，捷途旅行者搭载5A座舱多种安全配置！,1,0,0,0
100040,下半年的惊喜不少！除了全新哈弗H5和哈弗猛龙，哈弗还有这些新车 哈弗枭龙和哈弗枭龙MAX这2款后起之秀一炮而红之后，哈弗品牌最近的新车动作一经公布，往往就会引起强烈的反响。而一转眼来到了9月份，不少新车的信息也算逐渐豁然开朗了,1,0,0,0
100043,智能大屏搭载8155芯片，畅享无限乐趣让你尽享畅快体验 智能大屏搭载8155芯片，畅享无限乐趣让你尽享畅快体验,1,0,0,0
100044,25.99万起，外观调整，内饰更精简，特斯拉Model 3焕新版上市 9月1日，特斯拉Model 3焕新版正式发布，新车共推出两个版本，其中后驱标准续航车型售价25.99万元，四驱长续航车型售价29.59万元。入门车型价格对比之前车型有2.8万元涨幅。,1,1,0,0
100047,奥迪S4 Avant 热血无盲区 你要品牌，它有；你要豪华，它有；你要性能，它有；你要空间实用性，它还有。这就是一台奥迪S4 Avant所能提供给你的全部。,1,0,0,0
100051,比亚迪海豹DM-i 9月份价格行情 比亚迪海豹DM-i 9月份价格行情,1,0,1,0
100054,为什么长安又造新能源品牌？怎么看待新车长安启源A07？ 为什么长安又造新能源品牌？怎么看待新车长安启源A07？,1,0,0,0
100056,黑暗势力来袭！拥有V8涡轮增压发动机的宝马XM 黑暗势力来袭！拥有V8涡轮增压发动机的宝马XM,1,0,0,0
100057,比亚迪汉 DM-i 9月价格行情 比亚迪汉 DM-i 9月价格行情,1,0,1,0
100058,奇瑞EQ7，真的不是油改电 网上都说奇瑞EQ7油改电，其实并不是，而且它用了很多自己的技术，不然的话智能化也不会做的……对吧,1,0,0,0
100059,一台混动加持，一台尺寸更大！双胞胎兄弟该咋选？锋兰达VS威兰达 一台混动加持，一台尺寸更大！双胞胎兄弟该咋选？锋兰达VS威兰达,1,0,1,0
100065,现代N品牌引入中国—全新Elantra N公布预售价25.98万 现代N品牌引入中国—全新Elantra N公布预售价25.98万,1,1,0,0
100067,20多万买豪华品牌纯电SUV，奥迪Q4 e-tron是可以的 奥迪Q4 e-tron可能很多人没有关注到，但实际上它是豪华品牌紧凑型纯电SUV销量第一，同时也是20-30万级豪华纯电SUV销量第二。20多万买一台纯电平台的豪华品牌SUV代个步，也还是不错的。,1,0,0,0
100075,马班长带你了解国六排放酷路泽LC300全包落地需要多少钱 马班长带你了解国六排放酷路泽LC300全包落地需要多少钱,1,0,0,1
100081,豪车也玩性价比！体验2024款奥迪Q3 Sportback，20多万买它值不值 真羡慕这届年轻人！体验2024款奥迪Q3 Sportback，20多万就能开走！,1,0,0,0
100088,30万的预算怎么买车？腾势汽车给你三个选择 30万的购车预算，你会怎么选？今天我们来到腾势全系试驾营，带你看看腾势给你的三个选择,1,0,1,0
100089,试驾2023款深蓝SL03增程版，究竟有哪些新变化？ 试驾2023款深蓝SL03增程版，究竟有哪些新变化？,1,0,0,0
100091,30万级SUV都很油腻吗？领克08性能和时尚都给你！该买哪款？ 30万级的SUV是不是都很油腻，领克08在性能和时尚方面都继承了家族的优秀基因，具体该买哪款？,1,0,0,0
100092,丰田赛那VS起亚嘉华，真十万公里长测后谁更靠谱？ 这次有机会能拍到易车真十万公里长测后的拆解车辆，给大家直观的看下丰田赛那与起亚嘉华两款热门MPV的使用过后车况情况,1,0,0,0
100096,7-8万就能买台哈弗SUV？在绝对的低价面前，M6值得入手吗？ 在绝对的低价面前，任何车都会变得更香，比如当你在7-8万的预算就能买一台哈弗M6时！,1,0,1,0
100098,自主品牌优惠打探：银河L7优惠五千，长安仅几千，比亚迪海豚可谈 成都车展期间，吉利燃油车系列优惠基本1.8万，银河L7则是很稳定的5000元促销。长安品牌除了UNIV iDD优惠两万之外，其余的车型都只有几千一万的优惠。至于比亚迪则不用问太多了，除了海豚有优惠，其余热销车型甚至还要等车。#2023成都国际车展,1,0,0,0
100100,标致雪铁龙为何连出新款？ 标致雪铁龙为何连出新款？#标致508L #标致4008 #雪铁龙天逸,1,0,0,0
100003,smart#1只能和自己比性价比？巴博斯版太运动，售价28.49万 延续奔驰smart一直以来的溢价风格，新款smart#1起售价也来到了17.9万，其中巴博斯版售价高达28.49万，也许过于运动，“B”的标志估计值10万，不得不说，smart#1只能和自己比性价比，真想吹爆它...,1,0,0,0
100004,全维大升级 标配即旗舰 新508L带你感受法式魅力 狮魂美学、直觉驾控、智慧科技、尊贵舒享，可以说新508L将法式奢华质感注入每一个细节，以领先同级的实力，为客户带来旗舰进化的尊享品质生活。,1,0,0,0
100007,既然瞧不上新势力，那就看看豪华品牌的纯电新车吧，谁能入你眼 瞧不起新势力？那下面几款豪华品牌纯电新车，谁能入你眼？,1,0,0,0
100010,嘉梁解读，选择新哈弗H5的五个理由 嘉梁解读，选择新哈弗H5的五个理由。,1,0,0,0
100013,最初的模样仍最好？降到15万级，家族SUV担当领克01依然值得买 领克01仍然代表着领克家族SUV的模样，最初的车型现在看来依然能打，降价到15万级的它也依然值得买？,1,0,0,0
100015,【天天资讯】售9.79万起，新款奕炫MAX正式上市 大家好，欢迎收看天天资讯，本期为大家介绍，近日，从东风风神官方获悉，旗下新款奕炫MAX正式上市，新车共推出6款配置，售价区间为9.79-11.99万元,1,1,0,0
100021,知乎车也 | 15万买大型全用途硬派SUV --新哈弗H5 “非长强大”？ 知乎车也 | 15万买大型全用途硬派SUV --新哈弗H5 “非长强大”？,1,0,0,0
100022,长城新能源车8月26266辆同比翻倍，全面分析何时能到月销5万辆 长城的新能源车8月卖了26266辆，环比7月略有下降，但是比去年同期已经翻倍增长了119.5%了。当前长城还有哈弗猛龙、魏牌高山、坦克400、坦克300混动等在途新车，还有未来长城皮卡全面混动化的预期，月销5万辆新能源车应该只是个时间问题...,1,0,0,1
100025,价格未定但产品力还不错！车展体验传祺ES9 价格未定但产品力还不错！车展体验传祺ES9,1,0,0,0
100026,氢能源彻底没戏了？宝马车展上亮相的X5氢燃料电池版本 氢能源彻底没戏了？宝马车展上亮相的X5氢燃料电池版本,1,0,0,0
100028,太适合野营了！山海炮亮相成都车展！ 太适合野营了！山海炮亮相成都车展！,1,1,0,0
100029,“悦己出行系列”全员亮相 北京汽车带你尽享“悦野” 2023成都车展正如火如荼的进行中，在4号展馆的北京汽车展台，由“新X7”、“新魔方”、“（新）EU5 PLUS”组成的“悦己出行系列”全员齐齐亮相，以期会玩又顾家的“野奢”族们，一同解锁更多的出行生活方式。,1,0,0,0
100030,颜值+性能  极星4能否打造爆款？ 融合轿跑车型的空气动力学原理和SUV的宽大空间，辅以简洁干练的内饰设计，极星4能否成为下一个爆款？,1,0,0,0
100035,皮卡也能玩儿性能？山海炮性能版怎么样 2023成都车展，山海炮性能版是基于山海炮打造的衍生版本，后者是中国品牌推出的首款大型高性能豪华皮卡，基于坦克平台打造。普通版的山海炮的3.0T版本售价是25.88-30.18万，而山海炮性能版官方售价或许也会在30万以内。据悉，新车预计2023年第四季度正式上市，大家不妨拭目以待。,1,1,0,0
100037,探店——新哈弗H5，真的太大了 探店新哈弗h5，除了大还是大，售价12.28-15.78万元，这个价格你满意吗？,1,0,1,0
100039,对话荣威闵汉纳：我们有好产品，不怕pk 对话荣威闵汉纳：我们有好产品，不怕pk,1,0,0,0
100043,哈弗H6仍然热卖全靠它，为何国潮版H6最畅销？ 哈弗H6仍然热卖也算是个小奇迹了，但是在H6中卖得最好的其实是国潮版，为何大家都在买它？,1,0,0,0
100045,长安马自达CX-50行也，户外达人的必备良品 长安马自达CX-50行也是一款价格在15-20万级的产品，主要竞争对手有荣放、威兰达、皓影、CR-V等，它的主要优势在于不到18万就能买到2.5L的版本，动力优秀，驾控出色。同时在马自达向来不擅长的空间方面，CX-50行也也表现优异，因为它加长了轴距。,1,0,0,0
100052,新款Model3卖25.99万是为了清库存吗？新款Model3四点新消息 新款Model3卖25.99万是为了清库存吗？新款Model3四点新消息,1,0,0,0
100053,当宝马3系优惠6.4万 最合适买哪款配置？ 宝马3系是很多年轻人梦想之车，但是如果是它的入门版，你是否还会买单呢？用最少的费用买最3系是真的实惠还是仅仅为了蓝天白云标呢？今天这支视频告诉你答案。,1,0,1,0
100054,普通人一生的天花板宝马5系 终端让利后怎么选？ 宝马5系是宝马家族中的灵魂车款，目前终端有着不小的让利，考虑到宝马5系明年就会迎来新改款，所以就目前而言，是否是宝马5系最佳的入手时机呢？,1,0,1,0
100056,为什么说相比奔驰GLC宝马X3更值得入手？就凭优惠8-9万 作为BBA国产中型SUV里唯一没加长的选手，宝马X3的长度为4737mm，轴距为2864mm，即便在同级车里也不算大块头。但是为什么它就是宝马目前销量最好的SUV呢？,1,0,1,0
100057,昊铂GT推三款710版本 硬刚新款Model 3胜算如何？ 9月1号，2款重磅运动型轿车宣布上市，一款是特斯拉的新款Model3，一款是昊铂GT推出的全新710版本，这两款车型相比如何呢？,1,1,0,0
100058,典型的现实没输过网络没赢过 全新卡罗拉车型介绍+优惠参考 面对新能源车的冲击，卡罗拉依旧能获得较高的销量，这点和网络上的喷子们形成了鲜明的反差。那对于我们消费者而言，2023款卡罗拉能否捍卫自己的地位呢？目前的终端优惠多少？哪款配置最值得去购买呢？这支视频告诉你,1,0,1,0
100060,体验大运远航Y6，贵有贵的道理？ 远航Y6长宽高分别为5270/2000/1500mm，轴距3130mm，超长轴距带来宽敞舒适的驾乘空间；远航Y6搭载AliOS智能座舱系统、17.38英寸超大娱乐屏、70英寸AR-HUD增强现实抬头显示系统、沉浸式音响系统、面部识别Face ID等，打造了有趣的智能移动空间。该车还拥有800V超级快充、1020km超长续航里程、3.2秒0-100km/h加速等特色,1,0,0,0
100074,马班长告诉你酷路泽LC300GR运动首发限量版全包落地需要多少钱 马班长告诉你酷路泽LC300GR运动首发限量版全包落地需要多少钱,1,0,0,0
100075,Cars01试驾丨16万买混动越野SUV？体验哈弗猛龙 Hi4智能四驱、后桥电控差速锁、方盒子造型，这就是全新的哈弗猛龙，预售价16-19万，香吗？,1,0,0,0
100077,20万买纯电轿跑SUV，等不了最美比亚迪宋L，不妨看看这款 好看好用还好开，试驾别克E4，合资大厂这会终于学聪明了,1,0,0,0
100085,奥迪A6L优惠近十万，5系和E级都不香了？ 奥迪A6L优惠近十万，5系和E级都不香了？,1,0,0,0
100086,坐标重庆探店比亚迪海豚行情，有现车有优惠，可以买了？ 坐标重庆探店比亚迪海豚行情，有现车有优惠，可以买了？,1,0,1,0
100088,试驾捷途旅行者：格调气场到位 预售价格不高 90后的梦中情车？ 我们抢先在北京试驾了刚刚在成都车展开启预售的捷途旅行者，它来的可能晚了一些，但是凭借着高颜值与高性价比，我司90后年轻小哥去试驾，不知道顶不顶得住啊！,1,0,0,0
100092,竞速 OR 越野？——斯巴鲁CROSSTREK探店体验 你看到它，会想起赛道上的极速荣耀，你看到它，又会想到美景无限的户外探险。这到底是一台怎样的车？既让人想起赛道，但又能在户外越野中驰骋，有这样的车吗？有！它就是我旁边这台新车,1,0,1,0
100095,试驾坦克400Hi4-T，竟然比500更具竞争力？！ 试驾坦克400Hi4-T，相同的三电配置、发动机、轴距和性能，售价比500Hi4-T便宜四万，配置和越野竟然还更强？坦克500/400Hi4-T谁更值得买？,1,0,1,0
100014,几何E萤火虫到店，续航401km配大空间，能打赢海鸥吗？ 吉利汽车旗下的几何纯电动系列在去年6月刚刚发布了几何E，仅过去半年多，又带来一个新的版本——几何E萤火虫。与几何E相比，几何E萤火虫在外观、内饰等细节上及科技感方面做了升级，并且价格更亲民。我们一起看看它的产品力如何吧。,1,0,0,0
100015,新哈弗H5到店了！12.28-15.78万就能买到全尺寸SUV 太香了！ 新哈弗H5到店了！12.28-15.78万就能买到全尺寸SUV 太香了！,1,0,0,0
100016,长轴版宾利添越，这才是500万内最好的SUV？ 长轴版宾利添越，这才是500万内最好的SUV？,1,0,0,0
100023,猎跑SUV新玩法，30.18万起售到底值不值？到店体验腾势N7 作为比亚迪旗下第一款纯电猎跑SUV，腾势N7凭借着独特的产品定位以及众多比亚迪新技术的上车，收获到不少中高端用户的关注。到底这台新车实际表现如何，30.18万元的起售价格又值不值得入手呢？跟随镜头一起看看吧！,1,0,1,0
